group,image1,image2,label
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Luis_Ernesto_Derbez_Bautista/Luis_Ernesto_Derbez_Bautista_4556.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Larry_Harris/Larry_Harris_3922.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Ismail_Abu_Shanab/Ismail_Abu_Shanab_7336.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Dave_Wannstedt/Dave_Wannstedt_7177.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Michel_Charles_Chretien/Michel_Charles_Chretien_2.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Juan_Fernandez/Juan_Fernandez_11919.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Edie_Falco/Edie_Falco_2910.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Mike_Price/Mike_Price_548.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jefferson_Perez/Jefferson_Perez_570.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Peter_Medgyessy/Peter_Medgyessy_5913.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Dexter_Jackson/Dexter_Jackson_7051.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Milt_Heflin/Milt_Heflin_1291.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Al_Pacino/Al_Pacino_7660.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Catherine_Zeta-Jones/Catherine_Zeta-Jones_9508.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Felicity_Huffman/Felicity_Huffman_10428.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Dana_Vollmer/Dana_Vollmer_13200.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Rita_Grande/Rita_Grande_10839.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Patrick_Dennehy/Patrick_Dennehy_6895.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Momir_Nikolic/Momir_Nikolic_2164.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Vince_Gill/Vince_Gill_11778.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Dan_Bylsma/Dan_Bylsma_5230.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Pervez_Musharraf/Pervez_Musharraf_10168.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Cassandra_Heise/Cassandra_Heise_4591.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Ray_Nagin/Ray_Nagin_1470.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Rubens_Barrichello/Rubens_Barrichello_628.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Gary_Paer/Gary_Paer_7439.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Kellie_Coffey/Kellie_Coffey_251.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Orlando_Bloom/Orlando_Bloom_9168.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Russ_Ortiz/Russ_Ortiz_625.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Razali_Ismail/Razali_Ismail_2709.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Frances_Fisher/Frances_Fisher_11205.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Richard_Gephardt/Richard_Gephardt_10299.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/John_Williams/John_Williams_1327.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Askar_Akayev/Askar_Akayev_8226.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Sila_Calderon/Sila_Calderon_6631.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Ron_Zook/Ron_Zook_3071.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Keira_Knightley/Keira_Knightley_12392.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Edwin_Edwards/Edwin_Edwards_8425.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Claudette_Robinson/Claudette_Robinson_12050.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Rupert_Murdoch/Rupert_Murdoch_9524.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Frank_Keating/Frank_Keating_239.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Demi_Moore/Demi_Moore_6265.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jeff_Bridges/Jeff_Bridges_4800.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Thanongsak_Tuvinan/Thanongsak_Tuvinan_6009.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Rachel_Wheatley/Rachel_Wheatley_6716.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Mohammed_Salmane/Mohammed_Salmane_4007.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Iveta_Benesova/Iveta_Benesova_7918.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Marion_Fahnestock/Marion_Fahnestock_8098.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Sanjay_Gupta/Sanjay_Gupta_3310.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Megan_Mullally/Megan_Mullally_5824.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Martin_Lawrence/Martin_Lawrence_9123.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Clint_Howard/Clint_Howard_2762.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Delphine_Chuillot/Delphine_Chuillot_467.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Mike_Weir/Mike_Weir_10163.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Rich_Brooks/Rich_Brooks_2989.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Chuck_Eidson/Chuck_Eidson_341.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Mohamed_ElBaradei/Mohamed_ElBaradei_6258.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Stefan_Holm/Stefan_Holm_10701.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Tom_Moss/Tom_Moss_9800.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Richard_Paul_Evans/Richard_Paul_Evans_7281.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Dan_Quayle/Dan_Quayle_4941.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Gerard_Tronche/Gerard_Tronche_4612.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Edward_Johnson/Edward_Johnson_4665.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Norman_Mailer/Norman_Mailer_10674.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Colin_Cowie/Colin_Cowie_9341.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Chuck_Amato/Chuck_Amato_6180.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Isidro_Pastor/Isidro_Pastor_8173.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Akhmed_Zakayev/Akhmed_Zakayev_11684.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Dan_LaCoutre/Dan_LaCoutre_10466.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Herb_Brooks/Herb_Brooks_5639.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Tayshaun_Prince/Tayshaun_Prince_4976.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Roberto_Benigni/Roberto_Benigni_9559.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Vanessa_Laine/Vanessa_Laine_6176.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Sigourney_Weaver/Sigourney_Weaver_6830.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Joe_Nichols/Joe_Nichols_4920.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Mauricio_Pochetino/Mauricio_Pochetino_4207.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Elijan_Ingram/Elijan_Ingram_8169.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Shirley_Jones/Shirley_Jones_7399.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Juan_Roman_Carrasco/Juan_Roman_Carrasco_8631.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/George_Blaney/George_Blaney_658.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jeff_Hornacek/Jeff_Hornacek_1130.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Sean_OKeefe/Sean_OKeefe_11750.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Joshua_Harapko/Joshua_Harapko_6787.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Kate_Hudson/Kate_Hudson_10121.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Daryl_Jones/Daryl_Jones_2927.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Serge_Tchuruk/Serge_Tchuruk_12758.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Brandon_Jones/Brandon_Jones_1053.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Tom_Curley/Tom_Curley_3413.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Lucie_Lapovsky/Lucie_Lapovsky_2907.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Leonardo_Fernandez/Leonardo_Fernandez_4477.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Dyana_Calub/Dyana_Calub_6401.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Harold_Scott/Harold_Scott_5577.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Yevgeny_Kafelnikov/Yevgeny_Kafelnikov_7677.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Hitomi_Soga/Hitomi_Soga_11467.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Chris_Kolanas/Chris_Kolanas_1064.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Seydou_Diarra/Seydou_Diarra_2898.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Lew_Rywin/Lew_Rywin_11908.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Benjamin_Netanyahu/Benjamin_Netanyahu_2647.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Michael_Haneke/Michael_Haneke_93.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Carlo_Ancelotti/Carlo_Ancelotti_12714.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Julianna_Margulies/Julianna_Margulies_12606.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Lucie_Lapovsky/Lucie_Lapovsky_2907.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Miroljub/Miroljub_6563.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/David_McCallum/David_McCallum_13193.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Strom_Thurmond/Strom_Thurmond_11633.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Kelly_Leigh/Kelly_Leigh_2103.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Gary_Winnick/Gary_Winnick_3607.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jorge_Valdano/Jorge_Valdano_4529.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/David_Montoya/David_Montoya_12169.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Ally_Sheedy/Ally_Sheedy_13107.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Wang_Yi/Wang_Yi_759.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Ricky_Ponting/Ricky_Ponting_8720.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Prince_Naruhito/Prince_Naruhito_1063.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Judy_Spreckels/Judy_Spreckels_7762.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Mike_Tice/Mike_Tice_9646.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Kate_Capshaw/Kate_Capshaw_4365.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/George_Lopez/George_Lopez_3770.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Peter_Albertsen/Peter_Albertsen_10178.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Craig_Wilson/Craig_Wilson_9719.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Shoshannah_Stern/Shoshannah_Stern_9384.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Piotr_Anderszewski/Piotr_Anderszewski_12917.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Val_Ackerman/Val_Ackerman_5034.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jamie_Cooke/Jamie_Cooke_6589.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Lisa_Gottsegen/Lisa_Gottsegen_3411.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Bijan_Darvish/Bijan_Darvish_12522.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Chhouk_Rin/Chhouk_Rin_11056.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Mike_Smith/Mike_Smith_10871.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Elmar_Brok/Elmar_Brok_13207.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Eric_Robert_Rudolph/Eric_Robert_Rudolph_1890.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Cecilia_Bolocco/Cecilia_Bolocco_9857.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Paula_Prentiss/Paula_Prentiss_982.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Christopher_Matero/Christopher_Matero_1781.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Sandra_Bullock/Sandra_Bullock_6450.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Bill_Parcells/Bill_Parcells_6118.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Rachel_Wheatley/Rachel_Wheatley_6716.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Muhammad_Ali/Muhammad_Ali_1157.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Lisa_Leslie/Lisa_Leslie_698.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Kenneth_Bowersox/Kenneth_Bowersox_6049.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Dyana_Calub/Dyana_Calub_6401.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Carson_Daly/Carson_Daly_3188.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Adam_Kennedy/Adam_Kennedy_170.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Bijan_Darvish/Bijan_Darvish_12522.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Taylyn_Solomon/Taylyn_Solomon_2769.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Caroline_Kennedy/Caroline_Kennedy_9532.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Osrat_Iosef/Osrat_Iosef_10861.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Robert_Duvall/Robert_Duvall_8935.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Dan_Boyle/Dan_Boyle_11755.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Greg_Ostertag/Greg_Ostertag_644.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Hans_Corell/Hans_Corell_9927.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Taufik_Hidayat/Taufik_Hidayat_4330.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jada_Pinkett_Smith/Jada_Pinkett_Smith_10686.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Hashim_Thaci/Hashim_Thaci_2306.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/David_Hasselhoff/David_Hasselhoff_568.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Ralph_Friedgen/Ralph_Friedgen_2269.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Keiko_Sofia_Fujimori/Keiko_Sofia_Fujimori_4532.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_4346.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Mike_Babcock/Mike_Babcock_659.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Alex_Holmes/Alex_Holmes_7638.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Isabelle_Huppert/Isabelle_Huppert_1244.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Fujio_Mitarai/Fujio_Mitarai_6636.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jonathan_Karsh/Jonathan_Karsh_5624.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jason_Clermont/Jason_Clermont_3038.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Ed_Sullivan/Ed_Sullivan_7332.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Niall_Connolly/Niall_Connolly_8888.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Wendy_Selig/Wendy_Selig_3792.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jack_Straw/Jack_Straw_5000.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Marisol_Martinez_Sambran/Marisol_Martinez_Sambran_5115.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Mitchell_Daniels/Mitchell_Daniels_468.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Angelina_Jolie/Angelina_Jolie_6389.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/John_Hartson/John_Hartson_3104.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jeff_Hornacek/Jeff_Hornacek_1130.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Nino_DAngelo/Nino_DAngelo_1776.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Sok_An/Sok_An_2954.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Kristanna_Loken/Kristanna_Loken_6688.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Eric_Lindros/Eric_Lindros_2418.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/James_Wallack/James_Wallack_12016.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Steve_Austin/Steve_Austin_1593.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Paul_Tracy/Paul_Tracy_3371.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Audrey_Sauret/Audrey_Sauret_8579.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Curtis_Joseph/Curtis_Joseph_6040.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jessica_Brungo/Jessica_Brungo_2232.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Charlize_Theron/Charlize_Theron_2280.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Patrice_Chereau/Patrice_Chereau_6292.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Todd_Robbins/Todd_Robbins_11753.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Stephanie_Cohen_Aloro/Stephanie_Cohen_Aloro_8022.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Hal_Gehman/Hal_Gehman_11884.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Leandro_Garcia/Leandro_Garcia_1168.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Kaoru_Hasuike/Kaoru_Hasuike_10190.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Andrew_Weissmann/Andrew_Weissmann_9005.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Douglas_Faneuil/Douglas_Faneuil_9677.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Brian_Olson/Brian_Olson_12469.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Sherry_Fisher/Sherry_Fisher_9650.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jude_Law/Jude_Law_11603.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Penny_Lancaster/Penny_Lancaster_4432.jpg,0
mixed,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Jason_Petty/Jason_Petty_10433.jpg,/Users/khalidadnanalsayed/Desktop/fairness_metric_disagreement/data/raw/lfw/Patricia_Clarkson/Patricia_Clarkson_8441.jpg,0
